state,value
0011,0.03662109375
1010,0.12841796875
0010,0.0499267578125
0100,0.0477294921875
1101,0.041259765625
0101,0.138916015625
0110,0.018798828125
0000,0.1441650390625
0001,0.0350341796875
1100,0.01806640625
1110,0.0340576171875
0111,0.0374755859375
1001,0.025390625
1111,0.1405029296875
1011,0.047607421875
1000,0.0560302734375
